command,dn,member
insert,"CN=@diffusion.meteo-services,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=zoubabpowerbi.test,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=@diffusion.meteo-services,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.maildns,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7_S11,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marilyn.bonnin,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DSIN_POLKA_S07,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marion.perez,OU=S08,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.fournisseur,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=paul.paul,OU=Users_Disabled,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DSIN_POLKA_S04_AS,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=testrct.notifugss,OU=S04,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DSIN_POLKA_S04_AS,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=audrey.calvo,OU=S03,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DSIN_POLKA_S05,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=paul.clique,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DSIN_POLKA_S05,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=serge.martin,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DOSIP_AOP_IT_SRI,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=volve.evolve,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=AssistantS01,OU=S01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.ugsssssss,OU=S01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_ExploitationMicro,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=paul.paul,OU=Users_Disabled,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_VRN,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=coumba.niakasso,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=paul.paul,OU=Users_Disabled,DC=ca-pacificadev,DC=fr"
insert,"CN=svp,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=amara.sportlife,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=jacques.silvio,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=@DSIN.POLKA.S05.AS-Pacifica,OU=Organisationnelle,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=tiphaine.bouron,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=@DSIN.POLKA.S05.AS-Pacifica,OU=Organisationnelle,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=virginie.ledard-rodrigues,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=securite.informatique,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=julie.horsnorme,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=securite.informatique,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=neme.touchezpas,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=securite.informatique,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=serge.massako,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7_S05,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=tiphaine.bouron,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7_S05,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=virginie.ledard-rodrigues,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7_S05,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=paul.clique,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7_S05,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=serge.martin,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.testa,OU=S06,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=naema.bach,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=ludivine.selimi,OU=S12,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=auriane.kurzawa,OU=S10,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.teamssj,OU=SJ5,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=odile.moreau,OU=S07,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=cathy.pasolini,OU=SJ3,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategieeeeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=anne-sophie.pion,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=sabrina.rahoui,OU=SJ2,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=bertrand.griffoin,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marthe.sanche,OU=S07,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=elsa.aubert,OU=S10,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=pascale.bonnet,OU=S80,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=karene.heuvin,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=julie.sauvage,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=roxanne.george,OU=S07,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=vanessa.krier,OU=SJ3,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=balll.volley,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=Dean BOUSBA\0ADEL:3b6424f0-b5ce-4a46-b8cc-e0a895c080dd,CN=Deleted Objects,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=morgane.brunet,OU=SJ1,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.exchangenewsrv,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.mdpcharr,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=christian.popesco,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=aurelie.crespo,OU=SR1,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=samuel.amiot,OU=S09,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=david.monnet,OU=S04,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=lea.leprigent,OU=S07,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=angelique.bodiou,OU=SJ3,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=aurore.teisseire,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marie-laurence.dhalluin,OU=SJ1,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.newmdp,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=bruno.deguil,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=issacar.laforet,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=salimata.badiane,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=aurore.clary,OU=SJ2,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategiiieeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=valerie.poisson,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=yyy.xxx,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=sandrine.chevallier,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=julie.cantet,OU=S03,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=Othmane SANHAJI,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=morgane.rebout,OU=S03,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=anne-sophie.anselm,OU=S03,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=audrey.artero,OU=S10,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=annie.martin,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=sandrine.laplace,OU=S03,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.teamsdosipppppp,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=elisa.pinault,OU=SJ2,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=nicolas.kusz,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=pascalyne.contensaux,OU=S10,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=cerise.tomate,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=isabelle.lecourt,OU=S01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=amaury.danioux,OU=S80,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=claire.courtier,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=chloe.panis,OU=S10,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=laurent.fedina,OU=SJ3,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=virginie.ledard-rodrigues,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=leslie.abbou,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=juliette.rigolot,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=diane.debadereau,OU=SJ1,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=boukhalfa.achoui,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.ugsssssss,OU=S01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=leila.adoul,OU=S12,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=mathilde.macquet,OU=S10,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=chloe.delplancq,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=emmanuelle.boisseau,OU=S04,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=adeline.demelle,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=truc.machin,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=julie.horsnorme,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=nicolas.garnier,OU=S08,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=helene.foucher,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=johan.lhourre,OU=SJ3,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=rtrtrtr.hfhfhfhf,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=julie.pascal,OU=S06,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=dominique.guyvarch,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=agnes.morin,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=cecile.meiter,OU=S04,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=thierry.servier,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.tratetetititutu,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=laetitia.surygala,OU=S09,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=galicia.gil,OU=S10,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stratetetetotog,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=paul.clique,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=abdullah.elali,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.gviarenn,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=florianne.drouet,OU=SJ1,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.zou,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=catherine.brun,OU=S03,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=stephanie.fournier,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=GS_A_CA-PACIFICA_PACIFICA_Licence_Teams_R1,OU=AZURE,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=volve.evolve,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
